"setting","ARI 1","Dunn 1","ARI2","Dunn2","BIC2","ARI3","Dunn3","BIC3","ARI4","nARI4","Dunn4","nDunn4","ARI5","Dunn5","ARI6","Dunn6"
340,-0.00485201170382848,0.0366976203577383,0.333057074264953,0.0108658447654841,1104.0043377057,0.321496119921576,0.0160403122295719,-1097.54856490223,0.368415681306413,1,0.0105824208325452,4,0.0279759620315738,0.0247049642901715,-0.00220204999185417,0.0267188048112533
341,0.111200343440773,0.031255800607442,0.149059276641305,0.0189575342894268,1129.44059859788,0.0208803876179676,0.0102970063705919,-1131.48919621417,0.172339188284356,1,0.0202307483128561,1,0.112633788926603,0.0629891424239793,0.125356493417673,0.0267347174168799
342,-0.00332105279870378,0.0161149411052029,0.902007819253298,0.0393354554040497,1126.88222118293,-0.00142605252905296,0.0196203644203158,-1152.3033024046,0.064504738087843,6,0.0182153927546092,7,0.111161560687406,0.0484317861331244,-0.00334902156987088,0.0278182079186975
343,0.103491812103984,0.0530336527614467,0.0223590811505165,0.0615435563512622,1647.63861299425,0.0467754701246013,0.0337747631623493,-1079.71962681903,0.103491812103984,1,0.0530336527614467,1,0.117237439831509,0.0534275797013071,0.103491812103984,0.0530336527614467
344,0.148502745013734,0.0337327806056396,0.515979777273245,0.00672403348135639,1527.18927674566,0.0863903235774511,0.0363829550440356,-1068.67168179175,0.011593471815323,8,0.0260965567007969,6,0.198988025387692,0.0472958190531872,0.148502745013734,0.0337327806056396
345,0.419825072886297,0.0596345758376129,0.738303021886106,0.0286353895802721,1484.60194799073,0.721120034663988,0.0334196206839691,-938.905762674229,0.313122489749455,8,0.0583607407280375,4,0.236876089085902,0.101554809034776,0.459878392061027,0.0386841775793879
346,0.149059276641305,0.0781265874991,0.530645447150407,0.0056416068817988,1451.07636118608,0.560404015180481,0.0261954748911568,-990.870848084956,0.356911644534899,3,0.0374665879523017,9,0.267350114749036,0.0403991724523304,0.165043353786837,0.0153071279803633
347,0.0920609578897948,0.0366090305000572,0.0248308100840405,0.0281556913053843,1449.09093958896,0.446127442005522,0.0169941130068689,-930.474205346679,0.0920609578897948,2,0.0366090305000572,2,0.0320194023953238,0.0562038919386963,0.0983731805776666,0.0205198693076984
348,0.473627339298009,0.016193283937849,0.738287013565009,0.0361659167480676,1445.05787924544,0.721101600622522,0.0361659167480676,-948.130366029874,0.432977741454801,1,0.0380090435582921,1,0.654379015913915,0.0380758137281031,0.545416808255374,0.0366656284280777
349,0.118136183316935,0.0386325844105451,0.622212711392978,0.00391437127614115,1423.618971718,0.622213062457303,0.00860423798043353,-954.026808446759,0.0822612886147017,6,0.0290418916996064,6,0.1252702282901,0.0472696224269943,0.163953765238917,0.0273346099001273
350,0.16497233043155,0.0365781018053074,0.70413543770801,0.0059821028114374,1423.96132907798,0.70413543770801,0.0059821028114374,-881.856865595574,0.400997666747124,3,0.0369740454664086,1,0.0648524142128709,0.0397339359121234,0.16497233043155,0.0365781018053074
351,0.345271612848615,0.0286489865222354,0.687362104341406,0.0142373861649811,1420.47406831732,0.687362104341406,0.0142373861649811,-930.926422146727,0.41987804700509,1,0.0485583045973166,8,0.406937932130652,0.0623375085290269,0.357200261512899,0.0275786163047291
352,0.00501884434006929,0.011999524474142,0.606432061420687,0.0157453387938949,1578.00802015295,0.654376223122861,0.0157564672103383,-1009.3280993502,0.257443747479398,7,0.0342701625356624,4,0.0312528566298813,0.0279947347828231,0.00310299112384939,0.0142457247505213
353,0.226588714688741,0.0231665948368473,0.473582007832318,0.0117747841961352,1474.01922266506,0.530620798379266,0.00450563315103215,-1023.49590727469,0.227164771925894,1,0.0125888221566218,4,0.163990918741449,0.0168039645227082,0.288032829813899,0.00489892350445106
354,0.0050148242740827,0.0336760509915789,0.827234697603525,0.00784285023373213,1597.88386476664,0.864219528319563,0.0107104124414767,-1013.34323830589,0.0173180023911495,5,0.0401894512013183,1,0.074805923210744,0.0628859066356885,0.0984246871443963,0.0234592679355137
355,0.199627781844745,0.0207610916368359,0.419749050660017,0.0099078282804713,1483.65614955163,0.446302205763899,0.0099078282804713,-1027.71862060769,0.393312484921378,7,0.0217705830694717,6,0.190739324511697,0.0400564936150198,0.227358284283199,0.015956188312361
356,0.00798922530625115,0.0186525712657612,0.332878260987382,0.0136204382597347,1507.74001187476,0.344694717625611,0.0133094468479177,-1066.46115032172,0,1,0.063521165389794,7,-0.0163408704659472,0.0338738969747171,0.0391067350488139,0.00789685961936704
357,0.139777657924374,0.0295579793401905,0.791054360421125,0.0104347240582218,1492.61839098012,0.809043875969932,0.00677472849985475,-990.619501984782,0.337867772384738,4,0.0215120700038662,1,0.287966295211228,0.0379301793826308,0.226363092640189,0.0238533697929426
358,0.0849598207469184,0.0334630089990983,0.432758312979357,0.0147205123511211,1428.27097490561,0.501585254663898,0.00914778094195203,-941.614824598997,0.137978790430862,9,0.0689283890048648,3,0.11050097140271,0.0233252579363109,0.0790031944216802,0.0324588758072917
359,0.226685104047973,0.0253271637990927,0.394009112859947,0.00976178655262787,1422.38351881652,0.419694412029213,0.00885722357473652,-971.024082783506,0.19869631205964,6,0.0495098537514548,9,0.2565054466847,0.0320019321566639,0.226580129785929,0.0184328302972076
360,0.0866172341432233,0.0429000724511353,0.791051760230626,0.00654877734877788,1494.12658853296,0.791053482441959,0.00881150178306131,-957.078254187919,0.176716911036278,2,0.0179951340371671,2,0.0742120516714121,0.034510415517889,0.119058271337186,0.0412335636593346
361,0.119514969917007,0.0334221586552586,0.0374917130777308,0.0411995499259154,1561.63764529432,0.267253564714025,0.00819188509751907,-988.317892152089,0.133514750987037,2,0.0374601492112681,2,0.0701186360578061,0.0904346306944194,0.133514750987037,0.0374601492112681
362,0.123491848131498,0.0374473254366357,0.344830698601405,0.00363830258463676,1500.35133147661,0.310135416863741,0.00579487190993123,-996.949570025539,0.102435678612136,3,0.0659616623014379,5,0.0958150893708108,0.0659616623014379,0.102435678612136,0.0467268242571935
363,0.199590967671106,0.0968538578740021,0.34502321528607,0.0101649126316929,1486.66830528134,0.33322410284362,0.0101649126316929,-1057.57766908352,0.246964327784455,2,0.0429101457832557,2,0.173517786565251,0.0997085682866304,0.227484433082748,0.0646943685185577
364,0.163230336950868,0.0348713729118158,0.0214110901972937,0.0425874953670589,1552.89202518592,-0.00197022767075308,0.0262890674276482,-1036.20748252972,0.0772243077008291,3,0.02673173796274,1,0.163298003263959,0.044854215013925,0.180373934253018,0.0483193772873285
365,0.105827046585646,0.0292653635323019,0.0265799339833583,0.0854084171310265,1468.89804369022,0.0415692225942621,0.0368597395330712,-944.712354177817,0.0913686568005865,1,0.0250213278359887,9,0.198954904486139,0.031788510485515,0.156742389915357,0.0277310143980108
366,0.299697480815033,0.0218937409273435,0.545319450313076,0.00760362416479388,1473.3409039228,0.560301303238403,0.0044842505737269,-958.103400515006,0.459911794639828,1,0.0287528246054988,3,0.288785046955294,0.0219106514642344,0.35729575892713,0.0211649597067123
367,0.058427580999832,0.021652847372613,0.0411323286493222,0.0301975562946934,1476.27173814479,0.0108216996914588,0.00828163240070279,-1164.77966942335,0.00523060517657602,2,0.0555106731220587,6,0.0808154162941042,0.0487818589323913,0.0441269110556539,0.0273381018938429
368,0.190028595937212,0.0432409303238304,0.0544189989893136,0.0318027326127839,1434.44288818793,0.256735889526111,0.00519305756183927,-1098.3326641691,0,1,0,1,0.080826541557799,0.0636791950829922,0.164317592237832,0.0243770495131858
369,0.00709028651434832,0.0230262333752976,0.0854388768686397,0.0144185782466014,1418.78263781052,0.0619749702868956,0.0360035694409643,-1136.03392958638,0.0345788448754072,2,0.0170740507222659,4,0.013539454088682,0.0429445095144263,-9.61183635224063e-05,0.0115747712114592
370,0.098754584574131,0.0205831443377215,0.217231877776112,0.00877919693605092,1454.26494412132,0.217362747050504,0.0109040496106734,-987.284465516396,0.105243187358183,9,0.0489874014829056,9,0.0929060629903964,0.0539241876844565,0.0862278751997089,0.0421936317074358
371,0.236048168399162,0.017497806800923,0.515937048784582,0.0131396940606048,1442.03586342237,0.575433318883714,0.0136396413908605,-905.923453494198,0.207266688672383,4,0.0207172027751317,4,0.132017963064899,0.0344374388170824,0.062916428053636,0.0125761041374582
372,0.257210556530123,0.0374454775825656,0.487516070226568,0.00900489240189046,1469.78049838692,0.473580413009136,0.0164164953046694,-870.835445953129,0.196701924703449,4,0.0174859855730611,7,0.237132452908826,0.0444642391298958,0.257210556530123,0.0374454775825656
373,0.227412142638062,0.0500355082187161,0.357156084360181,0.0271388491659721,1375.31813162989,0.288722980962917,0.0170200959984538,-926.458113020459,0.221827510742103,6,0.0240075419454868,4,0.198670806166076,0.0338461425853716,0.227412142638062,0.0500355082187161
374,0.190072329506252,0.0464682543236221,0.356804683237619,0.00782915429422606,1358.05078357317,0.393919093088049,0.00203757597947331,-831.214305565443,0.229638871814953,8,0.0771214208122313,5,0.199435761931544,0.0488959829642097,0.190072329506252,0.0464682543236221
375,0.381125725921028,0.0311105989333599,0.344606230847525,0.00980791829342196,1408.29773931095,0.393700015711062,0.0396427523979799,-853.807968879741,0.381266459741318,4,0.0396888305325294,4,0.432651979859488,0.0347587544855913,0.381125725921028,0.0311105989333599
376,0.0356451382082959,0.0202309828115234,0.246268300870787,0.00991064767552642,1431.24645925394,0.172458365132618,0.0200981152416911,-1071.01093247067,0.115274216909231,2,0.0615004245757924,3,0.0329807165114293,0.0444398223417641,0.0356451382082959,0.0202309828115234
377,0.132724578752342,0.0316696335830275,0.381337152576474,0.0131942940596672,1485.38053073934,0.36897961370263,0.0133340361845534,-1030.09558981669,0.0252869997681065,2,0.0194485124118996,6,0.0443119217828836,0.131719842256645,0.125346600073346,0.00959601186159561
378,-8.98553601418674e-05,0.0100706045464421,0.369029449988554,0.0185628744385763,1321.50808215635,0.369048515702869,0.0168028250937912,-1021.05946013203,0.0769189761700393,8,0.0433106491229795,6,0.0482972594715511,0.0147565774745273,-0.00141184992339152,0.00653230801455865
379,0.141660032171642,0.049487827978111,0.0181600503049322,0.0328540497773722,1608.64015291996,0.459706782206488,0.00511492711545616,-986.213086978687,0.0917151292697965,1,0.0198856170636786,9,0.182053331860065,0.069369577334424,0.182053331860065,0.0324990312804429
380,0.181257757247452,0.0399431676152917,0.530568629250438,0.0201454571865818,1466.69888910541,0.575498397089511,0.0201454571865818,-962.547362062895,0.235230783334773,3,0.050608478266282,2,0.0445646616976546,0.0935215791747508,0.181257757247452,0.0399431676152917
381,0.221589678164793,0.0567672169509783,0.738156307035575,0.0114358331842421,1430.94042058296,0.755537431982446,0.0114358331842421,-921.02048490536,0.274787933645178,5,0.0674526416719609,5,0.231550126304781,0.0734987278270303,0.252059268807054,0.0745622153995565
382,0.149388078216082,0.0268599315368723,0.501698567708504,0.0110727632374658,1474.7701018351,0.0603556655230922,0.0367521406634957,-1041.67242616482,0,1,0,1,0.0464315279985015,0.0781451687692162,0.157264489001001,0.0317613036889398
383,0.0990937028631756,0.0339409203266699,0.0217008723349681,0.0259765358391042,1457.4367278586,0.0556214743063776,0.0282497113063117,-1023.94666110282,0.255889711812002,3,0.0379692391868779,8,0.0259607066716256,0.0720264399464653,0.0399127697736364,0.0848128579408823
384,0.157076827152461,0.0488444844219084,0.560325817797261,0.0115977191208714,1438.91001958476,0.545357474601152,0.00721863912082963,-891.622496252832,0.0729309098643269,2,0.0421456373289393,1,0.157076827152461,0.0488444844219084,0.16516047549697,0.020719620408904
385,0.12560770934598,0.0196794780713873,0.356792469494307,0.0110685218859175,1483.10237368122,0.0584162139039739,0.0213275741969907,-1120.08072740612,0.150635014336126,4,0.0158290827929915,6,0.14819754624579,0.0473838518981192,0.140448863713465,0.0461820054959677
386,0.169931113323333,0.062320107288832,0.621639271108382,0.00788950661889125,1400.90874984671,0.621639271108382,0.00788950661889125,-1025.33594036073,0.248570779940336,1,0.040389116974576,8,0.068519392516834,0.0682151983583016,0.259267989001545,0.0308960213971744
387,0.106326705921676,0.0423972768867083,0.0241688627265666,0.0644308334164456,1472.51312803698,0.575492304358709,0.00759433774797563,-1055.41695946265,0.0330107728236387,7,0.0225339965636157,7,0.00500493477350529,0.0193662684917543,0.0398220841087227,0.016719880677439
388,0.0146669573548197,0.0616924368512301,0.00574695519656864,0.0385910263772473,1697.00245410599,0.00946040302123308,0.0112246993791088,-1003.65025146075,0.0073106992208173,9,0.0412847818913113,6,0.0146669573548197,0.0616924368512301,0.0119641302751695,0.00649313248230648
389,0.0147051741346275,0.0165371270158439,0.00733170036370689,0.00633201713160157,1773.34818390211,0.0361973286683347,0.0199275424570766,-1018.67393651386,0.0241243292779699,3,0.0303593863904867,2,0.000256225333540656,0.0231905685590093,0.0120191761410264,0.0279793744641649
390,0.13275172926145,0.0195533651989676,0.0418162484756381,0.0300729656629562,1743.15540605196,0.112505015102365,0.0337404842436867,-1029.95272102836,0.108383100209714,2,0.0238970208824976,7,0.0870056998492795,0.0345225801575064,0.163970146962958,0.0228112753060494
391,0.0577656273910972,0.0293632034208507,0.0554526974891663,0.0296787009150241,1715.95218075092,0.068218147364572,0.0100165157256402,-959.650401154313,0.0577770482695925,1,0.0538610800308745,6,0.0528576248108621,0.0504431376095782,0.0628984816284313,0.0479529544608221
392,0.03550001140497,0.0301969886049996,-0.00234600957855277,0.00586886230619492,1632.29373912867,-0.00174407250012492,0.00488274285526097,-889.628589326287,0.0682845532319671,1,0.0561196511491108,5,0.0183410216853412,0.0303070803372585,0.031786281904381,0.0316903174617713
393,0.189623993968558,0.0426437211999763,0.0299848474992973,0.0077765712608536,1711.209930158,0.0597879749501361,0.036864059125854,-968.096368060429,0.198679319100419,1,0.0195864716954587,4,0.21778410785072,0.0389313069927931,0.207756272300658,0.0322794487485812
394,0.00714143482049866,0.0214747597801364,0.00945995279311126,0.010550084320445,1734.91633168452,0.00674246467119419,0.0103878517516819,-1076.70329187306,0.0112125738548905,5,0.0332080467801032,3,0.0275856105634308,0.0356754768735247,0.00309658685551184,0.0205325441283184
395,0.0146736753629056,0.0236914348456495,-0.00453205045172777,0.0640293457970491,1684.13973941408,0.0481426840999679,0.0116768182377598,-1055.71079933021,0.066087401941748,6,0.0245223443314273,6,-9.95529470671568e-05,0.0248633417307047,0.0119625334942635,0.00821641844308256
396,-0.00190740950941426,0.013720641254587,-0.0114977882853413,0.0368103646399057,1604.69660745214,-0.0120297119420777,0.0393753314884656,-1067.44310898455,0.0213665791425307,2,0.0225155621420241,9,0.00135962617351098,0.0242339456377346,0.00236632353344612,0.030219737963078
397,0.00132180670129355,0.0107526866593767,0.406344086685437,0.00636912021000631,1837.74889273036,0.277304053816965,0.0113722076287565,-1148.89962859966,0.0121371298550486,6,0.0203705700462361,1,0.000461546156268594,0.0342460539108696,0.0206817456177583,0.0237543741981851
398,0.00312135762572388,0.0253233538774964,0.419647500388492,0.00895505284919058,1822.55827436477,0.419647500388492,0.0104396029389384,-1107.28208941112,0.115667175504148,4,0.029633590487794,8,-0.00494376731845319,0.0331531223687375,-0.00493877310825196,0.0178776384713308
399,0.0351906825115857,0.0210033203440764,0.368926148842683,0.0103852759660367,1883.26236127598,0.368953813003335,0.013783592849248,-1061.20077955035,0.114040360911524,9,0.0210033203440764,1,0.0481508370901514,0.0281142759069817,0.0312665947325487,0.0183897918974022
400,0.0681811005227942,0.0144637775735405,0.444606366245276,0.0165635311698148,1798.65432802748,0.444773186027403,0.0165635311698148,-1095.44605995944,0.0963173912654815,4,0.038207172662482,2,0.0977129679948713,0.0395741903886225,0.0854004928665581,0.0287346569513699
401,-0.00140052117940822,0.0107005845375713,0.0164072678768824,0.0410635800268572,1845.88598488399,0.432767508878304,0.00459776604395447,-1090.3872231602,0.0757559371558154,5,0.0387298443406459,9,-0.00449943634373459,0.025135786342705,-0.00452696752562529,0.0232738482784935
402,0.164322451924542,0.0327199157340505,0.487516070226568,0.0104190647346526,1787.20027565898,0.394161402519162,0.0133758328011791,-1065.44957854837,0.116676763905494,9,0.0467966807947665,6,0.09810326424368,0.0255568413183248,0.15610927361091,0.0122896125110557
403,0.0351639410704559,0.0271944751511048,0.148077126006575,0.00239444077180523,1746.78099072812,0.140168028015274,0.00635089845966476,-1116.63683870517,0.106095987769361,2,0.0106687098304791,7,0.0208713992878673,0.0380572964090179,0.0351697884509763,0.0141159214486949
404,0.125237360908202,0.0338707129807507,0.148098150392789,0.0158700452987144,1732.17992923827,0.0398507751702827,0.00476604266714768,-1154.80019021125,0.10690471483607,8,0.0254457757855677,2,0.0979339024821574,0.0234097920724812,0.132596580619462,0.031764611109785
405,-0.000100361087800307,0.0136468800078535,0.256383456831978,0.0123239447863551,1633.87080600094,0.104471191528646,0.0277921271323565,-1132.0038710297,0.0264276962518532,9,0.0182339488597031,4,-0.00341312255214857,0.0333889100474814,-9.95529470671568e-05,0.022621790836684
406,0.0921194685240564,0.019824362632867,0.0111549484375737,0.0266124480357714,1590.98893372896,0.074805923210744,0.0123451729553836,-1081.06281113044,0.0626734890203956,7,0.0207525894990412,7,0.0639638051233699,0.0616754211384403,0.0921194685240564,0.019824362632867
407,0.163255916103815,0.0229520112640973,0.000587837584672689,0.0441532698522526,1657.2931434521,0.0107180877967947,0.0565158082122575,-1099.98400874263,0.27690580206529,6,0.0456343772408147,1,0.0656990846213054,0.0569366927594034,0.162787224424371,0.0374382326521109
408,0.111843284543781,0.0281444818280679,0.687370073976291,0.0135260029669308,1599.44137530565,0.654392630123995,0.0135260029669308,-1051.92635264735,0.291964983806512,7,0.0436485311375381,3,0.075586661814916,0.0627100391264924,0.118743864931197,0.0281444818280679
409,0.299004845203361,0.0560599540372576,0.560301729601914,0.0199850761329929,1589.22554456124,0.530553740621999,0.021114981807605,-1092.53323597422,0.383309251331924,2,0.054559699344567,5,0.26674456320545,0.0430138341925121,0.299004845203361,0.0560599540372576
410,0.12600848462829,0.0313122119230379,0.321619131949366,0.0193822849021326,1548.8841878942,0.344931879896003,0.0115992723028056,-1098.33239059514,0.253667343707978,2,0.0297615380447739,8,0.152041384276309,0.03077681152416,0.12600848462829,0.0313122119230379
411,0.419863709100751,0.0390258175416681,0.67075799567271,0.0255944178601487,1469.48890535906,0.654385313492102,0.0196950935592731,-1108.84626694569,0.379793283132466,2,0.0354881886643668,4,0.560435123006068,0.045673564839929,0.446353973893654,0.0390258175416681
412,0.0399399003824108,0.0264550341219782,0.105119467014669,0.0154539923940975,1493.1754686169,0.0986703522692266,0.0154539923940975,-1007.31128881672,0.109162703300548,9,0.0249394485825706,6,0.0406110059548216,0.0676386851273164,0.0399399003824108,0.0264550341219782
413,0.180320089990252,0.0489138158837685,0.256068940394105,0.0112608208204594,1421.52234898796,0.117431609308023,0.0222503888314299,-1022.47544933413,0.180320089990252,7,0.0489138158837685,7,0.180320089990252,0.0489138158837685,0.180320089990252,0.0489138158837685
414,0.0249148908579637,0.0193819100295,0.321794609985343,0.00472036672136894,1463.09467580139,0.288405879270586,0.00457391454516485,-1003.5953181842,0.0860191218386527,1,0.0673619479308391,5,0.0154574407064967,0.0239053311267044,0.0181896453267285,0.00724371882404967
415,0.0508306582046402,0.0726839478108356,0.419777760531032,0.0131727142334631,1503.90217509006,0.0421570323866807,0.0515882874462876,-1112.54074719093,0.0361673628805203,1,0.0708376223395785,1,0.038123218892855,0.0867447313218113,0.0508306582046402,0.0726839478108356
416,0.0920342296585363,0.0207441980112184,0.654384252275492,0.016943180491918,1434.39467554063,0.0654754829572354,0.025767282641458,-1109.82868340549,0.293555186900743,2,0.0244197759750943,4,0.0654754829572354,0.0745442508724591,0.0739718169901902,0.00584659648189784
417,0.190739324511697,0.0581665418230334,0.721112429227023,0.00982173951074737,1494.09830010476,0.0817018112124981,0.036426295320182,-1123.5440826048,0.262980786237735,4,0.0331475838587667,9,0.157210060370804,0.107321573287767,0.190739324511697,0.0581665418230334
418,0.419602292991762,0.0154199598073356,0.545326775534658,0.00997345721081884,1490.29268394954,0.459699796790471,0.0115854986219178,-1051.68899553648,0.367843365554226,4,0.034543302057216,6,0.356790669876963,0.0481306355599321,0.459701630479659,0.0687261984785501
419,0.357104547490898,0.036003361141748,0.687337788760627,0.00579036783606235,1451.48224385951,0.687337788760627,0.00579036783606235,-1068.77511476013,0.179478763609845,4,0.0429416307668945,1,0.394131577100793,0.0580461449739993,0.394131577100793,0.0520879926408951
420,0.446433675648412,0.0466941293889803,0.738300653539318,0.00952469280084487,1461.75893652588,0.687368558387633,0.0166943904075253,-1049.53149104354,0.422492402137521,3,0.0268860776596259,1,0.501789032152416,0.0587436368645834,0.487668189991838,0.0612355020363046
421,0.157289776164549,0.0270083598063225,0.321490746721845,0.00743973727935421,1589.98294900249,0.606450843979024,0.00651628892533383,-984.1748390167,0.0850380385422166,9,0.0339313135745887,7,0.199694910553321,0.0307900619321749,0.134276291615444,0.0275298587620746
422,0.0557980641487948,0.0271317372813592,0.0180125431474549,0.0177772540685741,1538.06008405168,0.0414036920721892,0.0308934306680009,-1063.55380092761,0,1,0,1,0.10976831141083,0.019228890159627,0.0508001036571539,0.0436733537613058
423,0.074805923210744,0.029051169575464,0.575484997996299,0.00955292304494513,1462.19376708451,0.575484997996299,0.00955292304494513,-953.685759705469,0.0798957245342664,2,0.0524851162867358,9,0.0540565147180734,0.103140164902829,0.0640280205033732,0.0382574103376987
424,0.0583660281266578,0.0330066034960208,0.345064826355175,0.00975705212421176,1483.80422264847,0.369211725092278,0.0142136654674154,-1038.13792781127,0.126972811125613,4,0.015815157573994,3,0.0443791315547759,0.0355951301290621,0.0394709838123799,0.0266546855842311
425,0.0911466487594892,0.0454787246205696,0.654348446359246,0.0201399781673834,1446.04475049709,0.638164040706,0.0201399781673834,-950.836275823578,0.178110318165357,3,0.0616898489976562,8,0.163425693611693,0.0466118999268358,0.0974956006154288,0.0454787246205696
426,-0.00340999078817659,0.0139767841481482,0.670773974165632,0.0151989563564865,1528.72959471061,0.638213158423771,0.00563728906604775,-967.715682629283,0.11867757621412,2,0.0412104545055847,1,0.0393006938562043,0.0284215123278321,0.0484064701507571,0.0190605892316154
427,0.217778582776799,0.0308411934142079,0.622233896193504,0.0155642044259327,1487.9112300151,0.575532056167792,0.0228313182516593,-1002.94368195867,0.333252812554746,4,0.036858513983852,3,0.227284995550556,0.081233441049415,0.227284995550556,0.081233441049415
428,0.257262264108038,0.0486810610829254,0.48763953732573,0.0182035883187374,1397.4056834767,0.530638033830696,0.0141982914438373,-1090.35813074867,0.346424582486068,6,0.060675160380246,8,0.419953473326021,0.0332979340742078,0.25719331907089,0.0396631768319807
429,0.369120919235203,0.0354517079117428,0.670763662312615,0.0235401078292647,1499.42133831666,0.670763662312615,0.0235401078292647,-1016.55313738528,0.414480821440897,7,0.0183857643351998,2,0.0987813126021849,0.052023047157652,0.432832421724197,0.0477509219841899
430,0.0119982602328736,0.0225325774861812,0.299096567907381,0.00653163958676919,1423.07243858548,0.256466279718327,0.002503444730416,-931.860440660631,0.0660317425263842,4,0.0384978330790541,7,0.0687787986822566,0.0308796714969447,0.0532716818224392,0.0105957347312814
431,0.141765184614866,0.0559409745657691,0.590864396174131,0.0170906775265328,1435.31973074381,0.590873305598893,0.0175519684930049,-920.000273968566,0.0818305619842314,8,0.0340257614067904,8,-0.00489975501224935,0.0159848989565038,0.141558247206262,0.0298071761557991
432,-0.00420675975068625,0.0126378072143751,0.515859987401844,0.00900936624677301,1376.72300599696,0.501475355426535,0.00900936624677301,-884.806446604435,0.127593312933351,7,0.0262183622092764,6,0.0141180106293759,0.0186018080015399,0.00108205198669164,0.0191737752254986
433,-0.00478836101578244,0.0275704197982982,0.256694615482086,0.0129471704190531,1858.56042162175,0.0218416995334002,0.0168327136167635,-1155.31282839306,0.0795560598057041,5,0.0329699301708135,9,-0.00491765992258066,0.0353865425341697,-0.00241036003965318,0.0276589009909964
434,-0.00462190803255425,0.0149849299606272,0.298996914975332,0.00391511996947351,1813.38094406256,0.298995074003878,0.00752274269539259,-1116.58829571187,0.053044140226465,5,0.0227246525467979,2,-0.00340217666622694,0.0237902462346332,0.001406540935032,0.0139308626180945
435,0.156066711078681,0.0246495901032348,0.516041512212117,0.0295120294249533,1844.12440799423,0.516041512212117,0.0295120294249533,-1093.11723857212,0.236522274319173,5,0.0294341811392133,7,0.148199747898937,0.0465407731185725,0.156066711078681,0.0246495901032348
436,0.125148686175457,0.0274980438754561,0.226411674032077,0.00577065904881277,1775.73544533248,0.236169180746983,0.00759539223514365,-1107.60300896316,0.194549699356662,6,0.0268597881821698,4,0.0167705291803209,0.0478478400728077,0.147801717418021,0.0232141465046864
437,0.079507287182842,0.0163787108885542,0.266978861422945,0.0108649198894414,1712.47450991548,0.256371438921096,0.0110494229276723,-1105.7454122414,0.097452161246486,7,0.0232541711156633,2,0.0797853865047691,0.0392066218072519,0.0737542117783613,0.0181366132092837
438,0.419639927233762,0.0123137100128564,0.356821801187619,0.00322922811824177,1828.00391778586,0.345062048921477,0.00668832105106132,-1112.89800410532,0.381316025160554,1,0.0231328965782937,1,0.190489682372469,0.0280265310625473,0.357035637036884,0.00483713800215438
439,-0.00245713542224392,0.02792344115265,0.333228284219439,0.00928756193076667,1829.13812224544,0.310351345901805,0.007540077471343,-1090.43993145279,0.133402842222948,6,0.0343061168004739,5,0.00536433805701715,0.0385712684573993,0.00319662904609666,0.0131154007207936
440,0.00495065962412223,0.0247730206531716,0.332900098919983,0.0147626684811093,1730.55856423877,0.309979849154123,0.0147626684811093,-1078.99526342743,0.00549832798631471,7,0.0495770272135859,3,-0.00506120646924922,0.0252630758511787,-0.00014622521466949,0.0117661492911522
441,0.0481472990172256,0.0209243834776532,0.473454306336209,0.0104856818986317,1800.15860810527,0.419592162567709,0.022873378494654,-1104.99827622763,0.393791251873704,1,0.0161507536830193,3,0.0978095826184396,0.0365776331772277,0.0978937845262349,0.0165442699015732
442,-0.00491193515397139,0.0412598309830915,0.0979293104645511,0.011211305269206,1805.00787512636,0.0438380504371232,0.022387952512534,-1077.55647720472,0.0318073549208375,1,0.0391780310760329,5,0.00715924522889542,0.0402269262239211,0.00503291431520833,0.0599327990641544
443,0.03117065471305,0.0156051880964198,0.0197631084921716,0.0609038891853822,1769.15140423258,0.00901745593466836,0.0145627462943593,-1093.32551184063,0.0730499964997968,5,0.0222136810801816,1,0.0737622952309958,0.0232495721405463,0.0239022815814236,0.00408653199755118
444,-0.00342880193626461,0.0473140995016825,0.622242061170283,0.00454829002155253,1819.66245897679,-0.00500786835305977,0.023558916629813,-1084.59293958731,0.406721592042502,1,0.0202324536750159,3,-0.00424167567513872,0.0326331445110921,-0.000117332344897239,0.0236555413852952
445,0.0529285677810033,0.040261651841574,0.00642790303883269,0.0376474320326416,1727.18778226368,0.0682234556646285,0.00599175497825026,-1087.09384044202,0.0861802665828055,5,0.0278175773523499,7,0.0529056865817654,0.040261651841574,0.0481544135936589,0.0203716654264736
446,0.00138383558821094,0.0256461354494162,0.140542165872267,0.012791502856263,1677.7327193855,0.0129757488051302,0.0250107579395574,-1077.15684142457,0.120586977790691,2,0.0357588954656417,9,-0.00253855978089081,0.0319960217982583,0.00138383558821094,0.0256461354494162
447,0.138517538006049,0.0361190546694597,0.487447768053959,0.0276387255398933,1765.11155546886,0.00541227216777744,0.0173039557407756,-1124.65344834928,0.31385098867361,3,0.0235593392217997,1,0.0429596110288597,0.0511196457920463,0.138329126002278,0.0259346163710926
448,-0.00486906236461323,0.0250925085518125,0.0351887042414608,0.00606662687759025,1679.08787045814,0.0393615518944773,0.0136425624459125,-1036.38045232263,0.0130583071427762,8,0.0497117269164716,8,-0.00407644505096578,0.0375680968174359,-0.0046251044824169,0.0215902124494803
